customer.SeniorCitizen,customer.tenure,account.Charges.Monthly,account.Charges.Total,customer.gender_Male,customer.Partner_Yes,customer.Dependents_Yes,phone.PhoneService_Yes,phone.MultipleLines_No phone service,phone.MultipleLines_Yes,internet.InternetService_Fiber optic,internet.InternetService_No,internet.OnlineSecurity_No internet service,internet.OnlineSecurity_Yes,internet.OnlineBackup_No internet service,internet.OnlineBackup_Yes,internet.DeviceProtection_No internet service,internet.DeviceProtection_Yes,internet.TechSupport_No internet service,internet.TechSupport_Yes,internet.StreamingTV_No internet service,internet.StreamingTV_Yes,internet.StreamingMovies_No internet service,internet.StreamingMovies_Yes,account.Contract_One year,account.Contract_Two year,account.PaperlessBilling_Yes,account.PaymentMethod_Credit card (automatic),account.PaymentMethod_Electronic check,account.PaymentMethod_Mailed check,Churn
0,-1.0369486512915278,-1.7040260906958464,-0.9194839754790229,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,-0.9950861277579861,0.3453972676571341,-0.8042132923633997,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,-0.9113610806909028,-1.6743243028936292,-0.8846523319463769,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0
1,1.3910777136538892,0.9132255638759905,1.764459586042111,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,0
1,0.5956897665165974,1.297601641316447,1.1687833391902775,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0
0,-1.1206736983586112,-0.6050599420138134,-0.9212990809137717,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0,0.7212773371172225,-0.9003306560476189,-0.09875763073651185,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0
0,-0.8276360336238194,-0.0704277615739056,-0.6806252906733583,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0
0,-0.5764608924225694,0.05536804558842597,-0.5212176766697318,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0
0,-0.4090107982884027,0.009941781890917059,-0.3473351712244385,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,0
0,0.6375522900501391,-1.4803891001850351,-0.39861764376062964,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
0,-0.03224808648652765,-0.6766936655368075,-0.2912966629288425,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
0,-0.4090107982884027,0.21261280454134007,-0.32622021053413397,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,-0.9532236042244444,-1.5065965600105207,-0.8984838948795253,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,1.0143150018520142,0.5585512742377508,1.043632968265263,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0
0,-1.0369486512915278,-1.6795657948587264,-0.9218045533133219,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0
0,-0.19969818062069433,-0.6417503857694933,-0.44776334660781286,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
0,-0.4508733218219444,-1.5362983478127379,-0.756262342460608,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1
0,-0.32528575122131936,-1.6673356469401663,-0.763959308544669,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
1,0.13520200764763904,0.9970894353175443,0.3778568900030712,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,0
0,-1.1206736983586112,-1.669082810928532,-0.9352914759740496,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0
0,0.30265210178180574,-1.6725771389052635,-0.6301240027546539,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0
0,-0.9113610806909028,-0.9614813956404188,-0.8446740603455828,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,0
0,-1.0788111748250695,0.2615333962155797,-0.8682015029428318,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.5764608924225694,-1.6655884829518006,-0.8179299752057411,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
0,1.4748027607209726,0.7821882647485621,1.7323161366343462,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0
0,1.6841153783886809,1.3849598407347328,2.4194828878047785,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0
0,-1.0369486512915278,0.22484295245989985,-0.8446970363637442,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1.2654901430532641,0.4397441230288826,1.2644554788142475,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0,-0.367148274754861,1.3465222329906867,-0.055700572702093255,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
0,-1.1206736983586112,-0.778029176862019,-0.9235737067117479,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,-0.15783565708715266,0.9953422713291787,0.09548162679976054,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,0
0,-0.4090107982884027,0.5987360459701624,-0.23057104692832575,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
0,0.9724524783184725,0.2912351840177971,0.8779758773217422,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0
0,0.7212773371172225,0.37509905545935096,0.7085047673634329,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,0
0,1.3910777136538892,-0.2888232601196196,0.7287236633454438,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,-1.1206736983586112,-1.6725771389052635,-0.9353374280103723,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1
0,0.2189270547147224,-0.5002301027118706,-0.09115256872509642,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,0
0,-1.0788111748250695,-0.771040520908556,-0.9057902686548428,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
0,-0.8276360336238194,-1.6743243028936292,-0.8728196825932684,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,1
0,-0.07411061002006931,-1.6917959427772864,-0.7172031115862688,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,-0.19969818062069433,0.24231459234355696,-0.12736277334742493,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,-1.1206736983586112,-0.8182139485944303,-0.9241021551294595,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,1
0,-1.0788111748250695,0.9464216796549392,-0.8541401798280697,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
1,-0.6183234159561111,0.8992482519690647,-0.3651645613176662,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,-1.1206736983586112,-1.6743243028936292,-0.9353604040285337,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,1
0,-0.9950861277579861,-1.3633291129645326,-0.8850659002732818,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,-1.1206736983586112,-1.688301614800555,-0.9355442121738248,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0
0,-0.241560704154236,-0.3167778839334709,-0.3680595396059996,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,-1.0788111748250695,-1.693543106765652,-0.9281459343258617,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,1
0,-1.1206736983586112,-1.1239676465584298,-0.9281229583077003,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
0,-0.28342322768777767,0.020424765821111728,-0.2584639329762362,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
1,0.7212773371172225,1.0704703228289045,1.1350775205475394,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0
0,-0.6601859394896528,0.6459094736560363,-0.4543574638201277,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0,1.8515654725228476,-0.12633700920160817,1.2243163750863235,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0
0,1.4748027607209726,0.22484295245989985,1.2034311745776327,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0
0,-0.5345983688890277,0.5672870941795793,-0.3433832961006818,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1
0,0.6375522900501391,0.42401964713359114,0.7011983935881153,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0
1,1.3492151901203475,1.4653293841995554,2.119622874780661,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
0,0.13520200764763904,-0.3150307199451053,-0.07943479946279468,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0
0,1.0561775253855559,-1.6952902707540178,-0.4814691652505514,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
1,1.6422528548551394,-0.4600453309794593,0.7673233738565554,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1.8515654725228476,0.7157960331906649,1.97900964363304,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,-0.9950861277579861,-1.6778186308703606,-0.9053307482916153,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0
0,0.9724524783184725,-0.2765931122010596,0.46932441830350907,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,0
0,-0.5345983688890277,-0.6731993375600762,-0.6137191257874316,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0,1.7259779019222226,-1.6865544508121892,-0.28431195340778415,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0
0,-0.9950861277579861,-0.8217082765711619,-0.8431806191650933,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1.1399025724526393,1.147345538316996,1.606660293309781,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,0
0,-0.9950861277579861,-0.8968363280708874,-0.8773459581710593,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
0,-1.0788111748250695,-0.8898476721174244,-0.9113504650498958,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
0,0.7212773371172225,1.14559837432863,1.2335067823508739,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,1
0,-0.367148274754861,-0.8094781286526017,-0.5587834663635816,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,-1.0369486512915278,-1.104748842686407,-0.9015626813131496,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1
0,0.00961443704701403,1.2836243294095213,0.45510226306161744,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
0,-0.19969818062069433,0.6127133578770877,-0.08605189269327089,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0,-1.1206736983586112,-1.6603469909867037,-0.9351765958832428,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,1
0,-0.115973133553611,-0.692418141432099,-0.3500922934038036,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0
0,1.809702948989306,0.43100830308705407,1.6871223089109195,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,0
0,-0.5764608924225694,0.29298234800616274,-0.4310827574226539,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
0,-0.15783565708715266,-0.4705283149096535,-0.3737805681281822,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
1,1.181765095986181,1.1525870302820929,1.6259371725471754,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0
1,-1.1206736983586112,0.42751397511032235,-0.9077202541803985,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1,-0.8694985571573611,-0.13507282914343674,-0.7263475668144965,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0
0,-0.9532236042244444,-0.12983133717833992,-0.7825698832553835,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,0
0,-1.1206736983586112,0.046632225646597414,-0.9127290261395784,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
0,-0.367148274754861,-1.5100908879872523,-0.7448202854162428,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0,-0.8694985571573611,0.2458089203202882,-0.6905279545009113,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0,-0.49273584535548604,0.18116385275075705,-0.3951482650182619,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,-0.743910986556736,-0.07566925353900243,-0.6413133235992441,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,0
0,1.8515654725228476,-0.2905704241079852,1.0152346098178022,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,0.9724524783184725,0.9062369079225275,1.3096722825558351,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0
1,1.6422528548551394,1.6784833907801722,2.6579509803017,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
1,-0.115973133553611,0.043137897669865685,-0.1114633687797528,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0,0.7212773371172225,0.4624572548776366,0.6825878188774008,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0
0,-1.1206736983586112,-1.7040260906958464,-0.9357509963372771,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0
0,0.09333948411409737,0.5969888819817967,0.22986835702564873,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
0,-0.7020484630231945,0.7874297567136589,-0.4758170647828529,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
0,-0.32528575122131936,0.4519742709474424,-0.17092530378139376,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,0
0,1.7678404254557643,1.6155854871990065,2.84380399120907,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,0.42823967238243077,-0.201465060701334,0.1374588119805946,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,1
1,-1.1206736983586112,-1.511838051975618,-0.9332236343395258,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-1.0369486512915278,1.0704703228289045,-0.8096815846858071,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1
0,1.5166652842545143,1.2696470175025958,2.144092334122526,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0
0,1.558527807788056,-1.6952902707540178,-0.38462524870035164,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
0,-0.7857735100902777,0.9324443677480132,-0.5356925681113986,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,1.3492151901203475,-0.11585402527141402,0.9116127679099966,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,0
0,0.30265210178180574,-1.6288980391961205,-0.6204510991087147,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,-0.7020484630231945,-1.1658995822792069,-0.7683707040316532,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0.2189270547147224,-1.5223210359058124,-0.6044368144502357,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,1
0,0.34451462531534743,0.6214491778189163,0.43557264762444786,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,0
0,-1.0369486512915278,0.7612222968881732,-0.8322899865566011,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,0
0,0.13520200764763904,1.0966777826543903,0.4844426382536945,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,-0.03224808648652765,-1.700531762719115,-0.7331254921721024,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0
1,0.5119647194495142,0.3890763673662769,0.5414001872757455,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
0,-1.0369486512915278,-0.8304440965129903,-0.8828142504934668,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,1.0143150018520142,-1.0121491513030243,-0.03380442739430201,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0
0,-0.28342322768777767,0.42926113909868796,-0.14174576071644626,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,-0.15783565708715266,-0.06169194163207704,-0.22802070891241305,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1.6422528548551394,0.710554541225568,1.7198171827545579,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,0
0,-0.743910986556736,-0.474022642886385,-0.6835202689616917,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
0,-0.8276360336238194,0.09205848934410582,-0.690321170337459,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,-0.9113610806909028,-1.7162562386144062,-0.894003571338057,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,-0.28342322768777767,1.0232968951430301,0.0293336705131592,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1
0,1.558527807788056,-1.6830601228354578,-0.3506437178396767,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,1.8515654725228476,0.5742757501330422,1.8726306795458694,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,0
0,1.6003903313215977,0.7996599046322193,1.7803589906097834,False,False,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,0
0,1.6003903313215977,0.8258673644577049,1.8473800355865169,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0.8050023841843058,1.2242207538050869,1.3021131725807427,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0
0,-0.9950861277579861,-1.6551054990216063,-0.9061349089272634,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0
0,-0.28342322768777767,-1.693543106765652,-0.762190155146243,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,-0.115973133553611,0.22833728043663107,-0.11851700635529518,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0
0,-0.15783565708715266,0.7856825927252933,0.10425846573740633,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1
0,1.8515654725228476,-1.5083437239988866,-0.0902794800349641,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0
0,0.34451462531534743,0.9341915317363788,0.6938690437946364,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0
0,0.8887274312513892,-1.0086548233262929,-0.09995238368090335,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0
0,-1.1206736983586112,-1.693543106765652,-0.9356131402283089,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1
0,-0.4090107982884027,0.5305966504238995,-0.20426350613355027,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
0,-0.5345983688890277,0.2458089203202882,-0.41545906507291824,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,-0.8276360336238194,0.24231459234355696,-0.6537663254427099,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,-0.8276360336238194,0.6144605218654539,-0.6415890358171805,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
1,1.0980400489190976,-0.0983823853877569,0.677464166827414,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,0
0,0.5956897665165974,-0.41811339525868213,0.15218643962203648,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
0,-0.6183234159561111,-1.5048493960221552,-0.791829218574418,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0
0,1.6003903313215977,-1.499607904057058,-0.17097125581771658,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0
0,1.4748027607209726,0.45896292690090534,1.3369448161133888,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,0
0,1.809702948989306,0.4379969590405165,1.6784143980277582,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,0
0,-0.5345983688890277,-1.663841318963435,-0.7926104031919048,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0
1,-1.1206736983586112,0.06585102951862014,-0.9124762899398032,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
0,-0.743910986556736,-1.6376338591379491,-0.842307530474961,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0
0,-1.0788111748250695,-1.676071466881995,-0.926330828891113,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,-0.5345983688890277,-1.5031022320337895,-0.7750107732802909,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,1.0561775253855559,1.4828010240832126,1.7369113402666214,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,0
0,-0.5764608924225694,-0.6050599420138134,-0.6170966004571538,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
0,0.30265210178180574,-1.6917959427772864,-0.6189117058919025,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
1,-0.5345983688890277,0.42401964713359114,-0.3852685772088702,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1,0.6375522900501391,0.7751996087950992,0.819364054992072,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
0,1.8515654725228476,1.6575174229197838,2.9269082488987666,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0
1,1.1399025724526393,1.692460702687098,1.9882919549702363,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0
1,1.6003903313215977,0.09729998130920266,1.2329783339331624,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,0
